Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Antigua and Barbuda,ATG,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.42014,95.10333,94.84232,94.76369,95.17932,93.86597,94.59961,94.14767,95.07294,87.516,88.77271,89.58132,92.37075,92.60858,93.69859,92.87661,93.40933,95.17883,95.02234,95.02959,96.50962,97.27306,97.76413,98.10182,98.38683,97.87267,98.00859,98.59381,98.58626,98.83627,98.92703,99.15858,99.78204,99.38641,96.96188,96.32382,96.14239,96.32549,96.77686,96.59218,96.53182,97.14331,96.74314,97.05789,97.12909,94.53779,95.79548
Antigua and Barbuda,ATG,Insurance company assets to GDP (%),GFDD.DI.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Gross portfolio debt assets to GDP (%),GFDD.DM.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.881001,6.158255,8.789435,8.970002,9.049447,13.75194,15.62461,15.87312,..
Antigua and Barbuda,ATG,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.579,60.61495,48.99847,47.71441,44.39047,40.96432,42.22186,43.09418,48.15144,44.47895,42.84863,41.98855,49.36938,49.23238,50.69323,50.17105,55.20625,58.63938,58.6608,57.9985,70.89125,63.21555,63.06691,67.70792,80.29391,78.95084,85.52397,88.56501,97.33987,96.19704,94.14052,92.82883,91.16595,90.23755,90.7937,97.32619,99.71274,96.97998,99.82199,95.68062,94.65948,86.98073,91.28931,89.46191,84.75455,95.27108,101.0496
Argentina,ARG,Account at a formal financial institution (% age 15+),GFDD.AI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.13022,..,..,50.1973,..,..,47.91669,..,..,..,66.32544
Argentina,ARG,"Bank accounts per 1,000 adults",GFDD.AI.01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,477.33213,508.1048,549.85009,605.41936,616.11481,641.25257,674.73194,727.22693,807.35014,862.55471,908.46915,954.5852,1067.0536,1148.1804,1214.3665,1180.7575,1357.1925,..
Argentina,ARG,Bank deposits to GDP (%),GFDD.OI.02,13.155,9.531962,7.929212,9.42909,9.625225,8.986012,9.363981,12.06791,14.02803,14.84502,16.66389,12.01447,17.99441,16.91704,19.94076,14.94668,13.87545,18.06942,19.50294,21.72721,20.65149,19.28676,16.61869,16.33245,17.80511,13.46231,15.5764,18.07772,21.25493,14.48466,8.203477,7.670068,10.30013,14.96205,16.4086,15.81596,18.37803,21.91824,24.13389,26.59892,27.4253,23.75952,22.67097,23.01494,21.34349,21.15076,20.53297,20.38741,17.04823,18.42547,18.47964,17.38624,19.13465,19.42729,18.85372,20.49133,21.89971,21.84118,..,..,..,..
Argentina,ARG,Central bank assets to GDP (%),GFDD.DI.06,6.919683,5.934996,5.770965,6.509623,6.759912,6.205122,6.852505,5.983984,5.771163,4.936151,5.165806,5.40651,5.038436,6.555353,8.283086,9.22571,4.651208,4.779768,4.256214,2.208432,3.303302,6.495458,6.579522,15.22258,10.64605,13.4803,12.49276,20.63422,15.88376,14.63749,7.739184,6.013886,4.091106,4.833725,3.247589,3.293852,3.021462,2.686419,2.398412,2.239735,2.627652,7.627637,18.30924,16.64876,13.50976,9.533546,7.684721,6.489634,6.087299,7.793949,8.508353,9.456132,12.56017,14.93377,16.19815,20.30259,17.93329,16.70644,..,..,..,..
Argentina,ARG,Credit card (% age 15+),GFDD.AI.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.94089,..,..,26.5757,..,..,23.96857,..,..,..,28.88744
Argentina,ARG,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.382356,8.616192,10.58918,6.973697,7.545782,5.363033,5.71918,7.98205,7.768068,30.3209,10.02583,5.873475,4.842083,5.566902,4.312179,6.024972,6.71905,6.987295,7.780574,9.842758,10.00827,11.03507,30.0964,25.2529,21.28682,17.28298,12.3748,9.252244,7.591312,9.102528,9.212341,7.300521,7.218622,6.672659,8.512298,8.637283,8.797899,8.794333,..,..,..,..
Argentina,ARG,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0001449,0.000323,0.0013787,0.0020429,0.0100835,0.0368946,0.1013916,..,..
Argentina,ARG,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,63.88889,68.67088,66.30137,64.05229,62.78714,63.93245,62.98293,65.76126,70.6109,74.76636,75.44554,77.5,77.41935,75.39682,71.72775,67.27605,75.42591,79.60012,83.74387,92.12978,88.77007,85.50426,86.43028,68.7775,74.45351,61.55791,62.88473,57.19849,62.57414,82.42445,76.00864,74.85148,82.73595,82.59678,88.1969,88.64128,89.79807,91.39813,92.8978,93.81606,92.66087,80.35063,71.17622,68.30187,69.5024,74.39522,75.67504,77.11217,76.12947,73.02737,71.66055,68.78857,63.55997,59.4109,57.5713,52.80787,55.11782,59.13359,..,..,..,..
Argentina,ARG,Insurance company assets to GDP (%),GFDD.DI.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.1512904,..,2.7800137,2.5514999,2.3670138,2.1588382,4.1934472,3.6718595,3.4627901,3.5141532,3.5788956,3.662619,3.723205,4.0729809,4.1231627,4.0716393,3.9256888,4.9763954,..
Argentina,ARG,Gross portfolio debt assets to GDP (%),GFDD.DM.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.11959,12.36053,0.4397853,0.7970141,0.6755517,0.5685446,0.0573544,6.653821,4.940852,3.537721,4.286835,3.04032,2.380793,2.19554,2.201457,2.38094,2.220724,2.578762,3.200502,5.224435,6.579714,7.086075,..
Argentina,ARG,Liquid liabilities to GDP (%),GFDD.DI.05,21.21529,16.7259,14.45087,16.25433,16.27386,15.56469,16.63229,19.30116,21.58242,22.35893,24.62923,18.62242,23.39274,23.89532,25.61621,21.69846,18.96638,25.188,27.67809,28.87472,28.03354,27.2166,21.82222,21.60124,22.29856,17.56601,19.94299,22.45471,25.63935,20.24382,11.53333,10.61703,13.80395,19.38437,20.95711,20.24592,22.8161,26.57754,28.75975,31.54247,31.96427,27.18917,27.94328,30.11629,28.35122,28.69066,28.09301,27.91623,23.52055,25.38139,25.3695,24.3777,27.15824,27.17935,25.80884,27.67599,28.35506,28.47554,..,..,..,..
Armenia,ARM,Account at a formal financial institution (% age 15+),GFDD.AI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.48687,..,..,17.23996,..,..,45.32882,..,..,..,52.24694
Armenia,ARM,"Bank accounts per 1,000 adults",GFDD.AI.01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,Bank deposits to GDP (%),GFDD.OI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.45182,52.00778,7.215638,2.870734,2.932779,4.025395,5.660985,6.727925,8.920513,7.90273,9.026091,8.686297,9.783193,9.830217,10.28022,11.56925,10.9683,16.89125,17.15008,20.40175,22.48065,25.408,27.37659,29.89857,34.99961,37.92698,37.32541,38.85471,43.03131,44.77929
Armenia,ARM,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.52407,37.5355,5.097693,2.034157,4.230324,2.050281,1.892713,1.873638,1.015706,0.9267392,0.3046139,0.1092835,0.4400731,0.3585918,0.2527305,0.2427824,0.3469448,1.398111,1.068146,1.335358,1.377574,1.393844,1.818699,2.168129,2.903821,2.835073,2.95718,2.869284,3.158039,2.757384
Armenia,ARM,Credit card (% age 15+),GFDD.AI.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.342289,..,..,5.495875,..,..,8.104084,..,..,..,9.216752
Armenia,ARM,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.97237,4.718245,0.1789965,0.0677518,0.8869739,1.143524,1.615684,1.242357,1.63772,2.533371,2.5647,2.247082,2.106334,2.039028,1.80014,1.854778,2.30224,3.403679,4.131875,4.604,4.770957,5.60254,5.421659,5.645603,9.064874,9.202452,9.563656,9.777077,14.76592,..
Armenia,ARM,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.2442,27.41151,68.82557,78.28555,60.61339,77.76727,82.66435,84.18128,91.92784,91.55433,96.8248,98.63291,95.32157,96.53049,97.65753,98.4414,98.2949,95.18204,96.74907,96.68084,96.93913,97.10075,96.66087,95.78315,95.01034,95.34318,95.46054,95.90026,96.36973,96.53829
Armenia,ARM,Insurance company assets to GDP (%),GFDD.DI.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.31924609,..,0.32738748,0.54055018,0.7402442,0.83226089,0.8989025,1.0976887,0.89923176,0.81548852,0.92110165,0.88975509,0.85901686,1.0226918,1.1029234,..
Armenia,ARM,Gross portfolio debt assets to GDP (%),GFDD.DM.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0015822,0.8473122,0.2513933,0.0024786,0.0028463,0.0038059,0.0541573,0.0504649,0.028532,0.0007436,0.1185376,0.1299486,0.1128427,0.1097829,0.1443061,0.1318372,0.16238,0.1982349,0.2361709,0.1336541,0.2349519,0.0876051,..
Armenia,ARM,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.87205,74.81403,13.09741,7.707154,8.222912,8.733553,10.05222,11.08458,14.70446,13.44959,15.55161,14.39199,14.98692,16.29842,18.28698,21.95241,19.84799,16.69308,17.14887,20.17364,22.17836,25.05049,26.95733,29.40799,34.51529,37.36695,36.79517,37.60079,41.53059,42.45831
Aruba,ABW,Account at a formal financial institution (% age 15+),GFDD.AI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Bank accounts per 1,000 adults",GFDD.AI.01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Bank deposits to GDP (%),GFDD.OI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.81721,45.31042,44.64297,46.91856,49.63587,51.45119,53.37284,49.85363,49.58435,48.18968,48.59514,45.50193,47.81631,50.73794,47.85699,49.85022,53.92677,57.02629,53.03474,53.6046,52.46921,49.86539,55.13926,65.35717,67.81293,62.99598,68.74087,62.98694,65.01788,67.19653,73.38168,71.77642,71.7943,80.60335,111.0538,..
Aruba,ABW,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Credit card (% age 15+),GFDD.AI.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.560054,2.406194,2.169864,1.875893,1.992444,1.296258,1.814535,1.895412,2.313258,2.128216,3.003044,2.750536,2.756739,1.693161,2.75849,5.64868,6.069483,6.9048,6.888963,6.641898,6.974511,7.531773,9.94719,10.34001,9.415532,10.7687,..
Aruba,ABW,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Insurance company assets to GDP (%),GFDD.DI.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Gross portfolio debt assets to GDP (%),GFDD.DM.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.35346,6.2645,5.728043,5.518045,5.353639,5.454069,5.600791,6.772841,4.053061,4.443766,6.162617,6.65132,4.824375,14.57472,11.62766,12.87479,14.65814,15.82555,18.3383,18.36735,21.13031,28.98771,..
Aruba,ABW,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.48843,49.99553,49.15768,51.00217,54.34376,56.63101,57.97995,54.25106,53.70507,52.81032,52.73498,49.4143,51.61959,54.98654,51.59887,54.20418,57.90205,60.5792,56.37475,57.3309,56.37428,53.54505,58.78377,69.20825,71.82883,66.89094,73.03748,67.3776,69.58105,71.73654,78.00833,76.60137,76.35977,84.86919,118.0107,..
Australia,AUS,Account at a formal financial institution (% age 15+),GFDD.AI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.06484,..,..,98.85957,..,..,99.51937,..,..,..,99.32315
Australia,AUS,"Bank accounts per 1,000 adults",GFDD.AI.01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Bank deposits to GDP (%),GFDD.OI.02,37.83342,39.52956,40.48138,41.42963,42.45705,41.8818,42.11798,41.47297,40.66265,39.56303,37.21048,36.52345,40.093,41.28442,37.40873,38.698,37.00478,34.96449,34.98105,34.04488,34.39448,32.98975,32.72313,34.17916,33.777,36.14562,36.36415,37.57864,39.31759,46.57358,49.45393,49.46559,51.22646,51.42921,53.4937,54.85179,57.46983,58.39319,60.02831,63.73865,61.20855,65.48318,64.64081,68.97218,71.54565,72.17911,77.21548,92.80511,97.17364,95.52926,96.82464,97.26168,100.9846,89.02343,91.76347,114.2654,99.57438,98.81499,96.86491,99.6646,119.3671,112.089
Australia,AUS,Central bank assets to GDP (%),GFDD.DI.06,6.885134,5.630146,5.611384,3.835626,3.93514,4.229285,3.490007,3.427068,3.829334,3.884793,2.948006,1.474601,0.6168594,1.057547,1.60436,3.631555,5.243477,4.972406,4.536359,5.147505,4.665756,4.716284,2.231496,1.94844,2.581727,3.463998,3.385705,2.630451,1.521819,1.165933,1.03557,1.320874,3.30217,3.133325,2.791524,3.457167,5.640114,3.20614,3.919752,2.303778,2.742744,2.776591,2.719793,1.477025,2.048137,2.485448,3.569952,5.306197,7.724904,3.980875,2.94556,3.485947,3.457737,0.5465533,0.4422458,0.628998,0.8312989,0.2916736,0.2914547,0.6288911,6.530169,16.27579
Australia,AUS,Credit card (% age 15+),GFDD.AI.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.23053,..,..,58.55597,..,..,59.68604,..,..,..,51.40584
Australia,AUS,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.66309,9.550774,9.44961,10.50779,9.374846,8.796906,9.202367,8.74511,8.28561,8.269371,6.693606,7.286759,8.018877,7.780036,6.579115,6.199163,5.453919,4.308003,4.426487,5.380105,3.494582,3.279795,1.541326,0.631914,0.6579282,0.0724713,0.3330462,0.5079235,1.326674,2.71856,2.669095,1.980783,2.682297,3.45871,4.483651,4.127151,6.411894,6.985651,7.18494,15.97972,20.52884,..
Australia,AUS,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,..,..
Australia,AUS,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,83.07536,86.28216,86.53961,90.74549,90.71013,90.13941,91.98092,92.092,91.1157,90.85258,92.61692,96.15821,98.4863,97.47832,96.01917,91.57048,88.00584,88.18056,89.26868,87.85213,88.67325,88.17525,94.03079,95.08536,93.65646,92.64977,93.3978,94.89061,97.16571,98.22222,98.45472,98.07352,95.40834,95.68945,96.2251,95.52442,93.01648,96.02564,95.41187,97.43126,96.97637,96.97147,97.05864,98.49306,97.98875,97.66978,96.84608,95.70463,94.06898,97.02641,97.71706,97.25514,97.32871,99.56694,99.66566,99.55341,99.43216,99.79808,99.79701,99.57968,96.16393,90.10329
Australia,AUS,Insurance company assets to GDP (%),GFDD.DI.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.75362,24.163723,22.253151,29.352359,29.495974,35.597507,32.432713,33.360287,34.3311,36.689327,40.038715,40.676507,40.318719,39.977482,38.694104,40.821606,41.128428,41.687021,41.797768,40.83767,31.955729,25.277375,24.174589,22.679142,23.06888,23.924442,24.418159,24.45516,19.809376,18.656916,18.008234,15.038173,12.587086,..
Australia,AUS,Gross portfolio debt assets to GDP (%),GFDD.DM.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.849459,4.269536,5.252617,6.290747,6.958555,8.134494,8.592144,11.94991,13.95636,9.519105,15.04455,15.21025,13.12955,14.68328,14.38993,16.04129,19.25297,19.68271,20.09402,19.42889,20.23037,23.00162,..
Australia,AUS,Liquid liabilities to GDP (%),GFDD.DI.05,42.74707,44.37189,45.10323,45.6405,46.37558,45.36222,45.68391,44.98676,44.13907,43.01763,40.6705,40.00071,43.66758,44.85868,41.00197,42.34594,40.46746,38.50515,38.55415,37.49274,37.89145,36.3766,36.02604,37.66175,37.28153,39.61271,39.8849,41.13747,42.87613,49.93528,52.93701,53.1712,55.02199,55.24174,57.29232,58.59998,61.13884,62.13887,63.85616,67.67393,65.16219,69.4108,68.46848,72.77219,75.21812,75.80177,80.85426,96.33713,100.8554,99.17868,100.337,100.7246,104.5469,103.3396,107.5636,112.2473,115.3947,113.7333,110.7433,120.0056,138.2031,133.4562
Austria,AUT,Account at a formal financial institution (% age 15+),GFDD.AI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.08174,..,..,96.73406,..,..,98.16366,..,..,..,99.95072
Austria,AUT,"Bank accounts per 1,000 adults",GFDD.AI.01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Bank deposits to GDP (%),GFDD.OI.02,30.44629,30.56935,33.44609,35.16902,37.17899,38.83187,39.56836,41.32227,42.87534,44.7288,45.31555,47.00262,47.65042,47.93917,47.87931,54.20435,58.13264,57.53389,62.61414,61.84458,65.31738,68.10561,70.7626,69.52184,70.81921,71.44913,73.94327,76.66373,77.33559,77.60552,79.49242,79.71865,80.67113,82.38322,82.67746,82.9093,82.3022,81.41349,..,..,..,59.85461,59.45619,62.35132,62.64009,66.70157,68.62267,76.13723,81.35735,80.91889,78.3188,77.50291,77.47205,78.45667,79.16259,80.6018,82.47103,83.49722,85.72352,86.65724,99.77829,98.20541
Austria,AUT,Central bank assets to GDP (%),GFDD.DI.06,1.137623,1.3361,0.9411935,1.123417,2.240588,1.935763,2.205739,2.019496,1.995633,1.849908,1.609959,1.035384,0.980922,0.9614136,0.8600426,0.8701602,0.8068283,0.7292919,0.6911736,0.6013738,0.557538,0.5100312,0.5066374,0.514478,0.5332613,0.4863433,0.4241429,0.3841751,0.3758602,0.3807479,0.4035481,0.4113044,0.4110166,0.4153689,0.4146906,0.3954007,0.4234382,0.4471487,..,..,..,0.5819359,0.6385233,0.6059639,0.5710796,0.556135,0.5593225,0.5468733,0.5272976,0.7866853,0.8651659,0.9712088,1.099943,1.157729,1.040084,4.245227,8.933805,12.9101,13.70257,13.76236,21.23953,24.53596
Austria,AUT,Credit card (% age 15+),GFDD.AI.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.91835,..,..,40.16903,..,..,46.55056,..,..,..,58.98505
Austria,AUT,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.82496,18.45545,17.24384,17.24378,15.16875,13.69367,11.73154,11.25673,13.87982,15.03025,15.31268,16.29264,16.01895,18.83438,17.89733,17.07428,14.44573,13.01943,11.29583,11.38536,..
Austria,AUT,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,..,..
Austria,AUT,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,97.31796,96.81081,97.78894,97.39823,95.04241,95.96039,95.56786,96.03314,96.1439,96.59628,97.04441,98.18149,98.35354,98.38702,98.55783,98.66209,98.89569,99.04929,99.16089,99.31555,99.38643,99.45934,99.46791,99.47264,99.47607,99.53109,99.60735,99.66384,99.67842,99.67992,99.66641,99.66095,99.65913,99.6599,99.66772,99.68716,99.66881,99.65756,..,..,..,99.4696,99.40418,99.42455,99.45737,99.49312,99.48384,99.47858,99.5085,99.29803,99.24165,99.13289,99.01134,98.94111,99.02843,96.05431,91.79284,88.37923,87.62776,87.5593,83.08873,80.9291
Austria,AUT,Insurance company assets to GDP (%),GFDD.DI.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.2223423,8.691718,9.3736617,10.089271,10.588522,11.183955,11.841071,12.587191,13.022222,13.823467,14.348552,15.545346,17.185327,18.059288,22.387905,24.168833,25.226818,25.345994,26.04751,25.561022,25.872341,26.510752,27.397247,28.274094,30.177812,30.74142,30.928777,31.421334,33.747724,34.797494,33.52383,33.673019,33.826778,33.743818,32.657489,31.850782,30.77817,29.245375,28.610834,30.547854,..
