Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Bahamas, The",BHS,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Bahamas, The",BHS,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99,..,..,..,..,99,..,99,99,99,99,..,99,99,98,..,99,99,99,..,99,99,..,98,99.9,98,99,..,..,..,..
"Bahamas, The",BHS,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,15.3299999237061,15.3000001907349,12.25,12.9099998474121,14.2399997711182,14.8000001907349,14.6499996185303,15.3000001907349,16.7199993133545,17.0100002288818,17.0499992370605,16.6900005340576,15.8500003814697,16.0799999237061,17.8199996948242,18.3099994659424,17.9500007629395,16.25,16.0599994659424,16.1200008392334,15.9700002670288,15.960000038147,15.5200004577637,15.3800001144409,14.9399995803833,14.8699998855591,14.8400001525879,14.5900001525879,14.4799995422363,..
Bahrain,BHR,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9413986206055,99.9673919677734,99.9871826171875,99.9971389770508,99.9997711181641,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Bahrain,BHR,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,97.6,..,..,..,..,97.7,97.5,97.6,97.8,97.7,97.5,97.5,97.4,97.5,99.4,99.3,99.6,99.8,99.8,99.8,99.9,99.7,99.9,..,..,..
Bahrain,BHR,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,28.5300006866455,28.4500007629395,28.7900009155273,28.6100006103516,28.4699993133545,28.3299999237061,28.2199993133545,28.0300006866455,28,28.4699993133545,28.5699996948242,28.6599998474121,29.0599994659424,29.9799995422363,31.0100002288818,32.2400016784668,33.4000015258789,34.5499992370605,34.5099983215332,35.7200012207031,35.2099990844727,34.9700012207031,35.0999984741211,35.2299995422363,35.1599998474121,35.3600006103516,35.4799995422363,35.4000015258789,35.25,..
Bangladesh,BGD,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,14.29,9.90541934967041,12.7178802490234,17.8,18.3380451202393,21.1443862915039,22.4,26.7461929321289,29.5402145385742,32,35.0326461791992,37.8510704040527,40.6642608642578,40.5999984741211,44.2299995422363,50.5251007080078,46.5,54.7355155944824,57.56884765625,55.2599983215332,59.5999984741211,66.1555709838867,61.5,62.4000015258789,74.9037399291992,75.9199981689453,88,91.8000030517578,92.1999969482422,96.1999969482422
Bangladesh,BGD,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.54,..,..,..,..
Bangladesh,BGD,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,9.5,..,..,8,..,..,12.1,12,..,13.9,13.2,..,20.1,18,..,24.4,26.5,31.7,..,36.5,42.1,..,49.8,67.8,52.7,..,..
Bangladesh,BGD,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.64764635332953,..,..,..,..,1.498691912,..,..,..,..,..,0.950573298991893,..,..,..,..
Bangladesh,BGD,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,33.7263358580019,26.6692522885583,19.3726906581175,16.0422085558822,14.3489116688513,15.7837922400755,13.5970948459162,11.8602389070274,10.2767419108144,10.6968323084173,10.2993502276537,9.41040588964907,10.0079896201209,8.09227442416867,6.82865283748165,7.28396621634927,5.00657158462558,6.37768535280657,4.80468409523044,5.42581349888465,4.45399151116508,4.92472546941832,5.10303754972587,5.11097472988986,4.82398270719794,3.47819387023182,3.01950370634328,3.47521870311027,3.60391934863929,4.13361528308642,5.03996053784916
Bangladesh,BGD,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,13.5799999237061,12.710000038147,11.8800001144409,11.0699996948242,10.3999996185303,9.77999973297119,9.9399995803833,10.1599998474121,10.3999996185303,10.6999998092651,11.210000038147,11.7200002670288,12.3100004196167,12.9799995422363,13.789999961853,14.5200004577637,15.289999961853,16.0400009155273,16.7900009155273,17.6299991607666,18.0799999237061,18.5599994659424,19.0200004577637,19.4500007629395,19.9599990844727,20.4599990844727,20.4200000762939,20.8400001525879,21.3199996948242,..
Barbados,BRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9842529296875,99.9934387207031,99.9986877441406,100,100,100,100,100,100,100,100,100,100,100,99.9967422485352,99.9804534912109,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Barbados,BRB,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,100,..,..,..,91,98,..,100,100,100,100,100,100,100,..,..,100,98.9,98.6,99.8,99,99.1,..,..,..,..
Barbados,BRB,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,20.1200008392334,19.6700000762939,19.0699996948242,18.8600006103516,19.5699996948242,18.5699996948242,19.7199993133545,20.8700008392334,21.4099998474121,20.6200008392334,19.6299991607666,18.7399997711182,17.6100006103516,17.3700008392334,17.0699996948242,16.6499996185303,17.1700000762939,17.6200008392334,17.9200000762939,18.8400001525879,18.5499992370605,18.5300006866455,18.9599990844727,19.4300003051758,19.3600006103516,19.3199996948242,19.3400001525879,19.1700000762939,18.9300003051758,..
Belarus,BLR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Belarus,BLR,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.23,..
Belarus,BLR,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,100,99.9,99.9,99.9,99.9,99.9,99.8,100,99.8,99.8,..,..,..,..,..,..
Belarus,BLR,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.085328577589,40.8850369141459,42.3895135052547,..,47.9254706372092,48.687496151917,47.1448030325561,49.6906123078658,49.9879494759897,50.6654789940766,48.9162725309144,47.4754519364206,..
Belarus,BLR,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,..,..,..,0.643911029650596,4.15263581230312,3.3592420394612,1.60409022769558,1.70081556800996,1.92196108475338,3.37805479479791,3.61966729766028,2.97732701076308,2.32637499075102,1.91962637493414,1.62127797812944,1.36255317119183,1.0919471509312,1.18372626931974,1.00295836973764,2.36516894958034,2.20988392613295,3.94924021044744,7.42332685639181,7.49227500038971,9.22242879965975,10.0014805780485,9.99779424859883,6.80726171495423,10.305504099551,8.30524265423715,9.47979069593179
Belarus,BLR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,36.8800010681152,36.4599990844727,35.9000015258789,35.2999992370605,34.7400016784668,34.2299995422363,33.7900009155273,33.3600006103516,32.9099998474121,32.5699996948242,32.1500015258789,31.8999996185303,31.7299995422363,31.6900005340576,31.6700000762939,31.7600002288818,31.8400001525879,32,31.9699993133545,32.0099983215332,31.9699993133545,31.7999992370605,31.6499996185303,31.4899997711182,31.0699996948242,31.5300006866455,30.7700004577637,30.6299991607666,30.3799991607666,..
Belgium,BEL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Belgium,BEL,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.41,..
Belgium,BEL,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,99.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,BEL,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,BEL,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,BEL,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,31.2099990844727,30.6299991607666,29.4599990844727,28.8799991607666,28.25,27.6299991607666,27.5499992370605,27.25,25.7700004577637,25.8099994659424,25.4899997711182,25.7800006866455,24.9200000762939,24.9400005340576,24.6900005340576,24.6900005340576,24.4300003051758,24.6700000762939,23.4699993133545,23.3799991607666,23.2299995422363,21.7600002288818,21.7000007629395,21.3899993896484,21.4300003051758,21.2600002288818,20.7600002288818,21.0599994659424,20.8400001525879,..
Belize,BLZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,67,72.2249145507813,73.1233291625977,74.0203857421875,74.915397644043,75.8076934814453,76.6965866088867,77.5814056396484,78.4613800048828,79,80.1969604492188,81.0294189453125,81.8566360473633,82.6809768676758,83.5047760009766,90.9885330200195,85.1606369018555,85.9980621337891,86.8454284667969,89.9172210693359,91.6817321777344,90.9959182739258,91.1861038208008,91.3642578125,91.8000030517578,93.2223129272461,94.1890106201172,91.7200012207031,92.7200012207031,97.1133346557617
Belize,BLZ,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,76.9,..,..,..,79,..,..,79,83.8,100,..,97,..,87.8,89.3,95.8,90.7,94.9,93.5,94,96.2,..,94.2,..,89,96.8,94,..,..,..
Belize,BLZ,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.1895386619671,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,7.01403088379385,6.19545355892649,5.42505812349086,5.99158651178918,8.5220104816571,11.7455147221718,12.1818567103616,10.281246242877,12.0277914682005,10.9073076382614,17.1417620525909,21.8100140911629,38.6791623982465,29.0733828659995,61.5160081058528,36.8493020363895,17.586848238792,78.9539216819878,11.6039820690158,13.1195225316872,11.5729599002046,9.34930317321407,9.28168483824913,10.8007288912074,6.89346010373868,7.39766834745657,8.69627184630559,8.28677021641383,7.91900807229792,8.44340936769688,10.4537147084637
Belize,BLZ,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,20.1100006103516,19.9300003051758,19.9699993133545,19.5300006866455,17.8099994659424,16.9599990844727,18.25,17.9899997711182,16.9799995422363,17.3899993896484,17.4400005340576,17.5200004577637,17.6000003814697,17.7399997711182,17.8799991607666,17.6499996185303,17.2900009155273,17.1399993896484,16.7399997711182,16.4099998474121,16.1800003051758,15.960000038147,15.7700004577637,15.6099996566772,15.4200000762939,15.710000038147,15.6999998092651,15.5900001525879,15.5900001525879,..
Benin,BEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,14.5,18.5896263122559,19.578254699707,20.5620422363281,21.5310840606689,21.8999996185303,23.4159278869629,24.3493232727051,25.2798328399658,26.2098045349121,27.8999996185303,28.0780162811279,29.021614074707,29.9751510620117,34.2000007629395,36.9000015258789,38.4000015258789,34.691219329834,34.0999984741211,29.6200008392334,37.0952453613281,34.5,39.2469177246094,40.3286895751953,41.4109573364258
Benin,BEN,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.07,..,..,..,..,..
Benin,BEN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,59.8,..,..,..,..,65.5,..,..,..,75,74,..,..,..,..,..,80.9,..,77.2,..,..,..,78.1,..,..
Benin,BEN,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,6.62698090721438,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Benin,BEN,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,8.91022945923323,5.10605556005947,4.81882797295417,5.22276565430316,6.8604368265985,7.24729365294794,6.16138373594727,8.44515704905509,9.22838983577085,10.3810942681249,12.948759458952,8.29161326958087,8.68629344765671,6.62017291710172,4.93712502528177,5.8740083998645,4.13759098453714,2.14523346834355,1.5869002099435,2.93391845668299,2.28419870017756,2.44053726251977,2.87717514859286,3.10938459544134,2.48017315705767,2.74556098128809,2.97683458957438,3.01098797400616,5.84075319922411,13.8667654172127,..
Benin,BEN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,20.1200008392334,20.0900001525879,20.0100002288818,20.3999996185303,20.2800006866455,20.2399997711182,20.1800003051758,20.0599994659424,20.0100002288818,19.9099998474121,19.7999992370605,19.7099990844727,19.6000003814697,19.4400005340576,19.3700008392334,19.2399997711182,19.0499992370605,18.8600006103516,18.7600002288818,18.6499996185303,18.5499992370605,18.4599990844727,18.4400005340576,18.3899993896484,18.4300003051758,18.2800006866455,18.2800006866455,18.2800006866455,18.3099994659424,..
Bermuda,BMU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Bermuda,BMU,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,31.1499996185303,40.0451316833496,43.9788780212402,41.0999984741211,51.8330116271973,59.8081130981445,59.6850547790527,71.8000030517578,67.5552520751953,71.5038986206055,73.2829132080078,81.76708984375,91.5,87.4511413574219,91.483512878418,95.5307159423828,99.5897903442383,97.6999969482422,99.974365234375,100,100
Bhutan,BTN,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.67,..,..,..
Bhutan,BTN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,12,..,..,..,..,..,27.3,..,..,56.1,..,52.3,57.1,71.4,66.3,66,64.5,70,81,89,89,89,89,97.2,96.2,..,..
Bhutan,BTN,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.43014904016577,..,..,..,..,0.712240916240276,..,..,..,..,0.89294146445799,..,..,..
Bhutan,BTN,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.53036545750162,4.69505966079551,11.8507099824423,12.6844892415372,14.4049539191019,11.190277888059,17.7811361333064,11.0070226583246,11.8356496463142,17.028472201436,11.3742444920148,10.1204811434009,10.3302058348266,6.67710961911913,5.73223504316178
Bhutan,BTN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,5.84999990463257,5.90000009536743,5.90999984741211,5.96000003814697,6.01999998092651,6.07999992370605,6.11999988555908,6.17999982833862,6.34999990463257,6.61999988555908,6.94999980926514,7.26999998092651,7.38000011444092,7.53999996185303,7.6399998664856,7.55000019073486,7.25,6.82999992370605,6.67000007629395,6.63000011444092,9.19999980926514,9.90999984741211,10.960000038147,10.8299999237061,9.64999961853027,9.9399995803833,10.210000038147,10.2200002670288,10.1499996185303,..
